pop_label,network_code,N,seed,par_mean,peak_hour_mean,peak_hour_shift,mean_cost_norm,mean_price_advantage,total_flexibility,mean_adjustment,emd_vs_baseline
Habitual,500c,500,9,1.5404821029141802,17.166666666666668,-1.5,8.700234752153987,-1.034643085487319,761.6036894937689,1.0762216049918034,1.3828623391814383
Progressive,500a,500,9,1.5127937543505794,16.475,-4.0,8.40836074172542,-0.7904982417254204,1446.8265746921757,1.780069780401248,1.9514660518945341
Progressive,500b,500,9,1.5183385765316741,16.65,-3.0,8.40896664723777,-0.7925388694599934,1470.4790393109013,1.8160915853201405,2.1374840750645108
Progressive,500c,500,9,1.515464313787155,16.375,-2.25,8.411107629418597,-0.7894617960852638,1462.4004106959046,1.7858632510104724,2.100990330852735
Tipping,500a,500,9,1.551564891393854,17.283333333333335,-1.0,8.713505571205557,-1.0475319600944475,848.5508892425102,1.093883232281088,1.1234256114419066
Tipping,500b,500,9,1.5462044180649466,17.2,-1.0,8.707960236238248,-1.0434616251271358,839.6144601798326,1.073375302400292,1.4262711131129218
Tipping,500c,500,9,1.5451847523097049,17.216666666666665,0.0,8.712609075619993,-1.0464937978422142,846.4440159862047,1.0846685528464781,1.4235414526576298
Balanced,500a,500,9,1.5050670863719113,16.658333333333335,-1.5,8.420087848861183,-0.7946100710834065,1393.914382414496,1.8120119404643424,2.122307161983259
Balanced,500b,500,9,1.520498385024503,16.783333333333335,-1.75,8.442558881457087,-0.8156727703459757,1423.0842160323773,1.7532087908261353,2.12043687905502
Balanced,500c,500,9,1.520955789533758,16.691666666666666,-1.25,8.439485244037963,-0.8093352440379625,1393.2789558468262,1.8075148061426858,1.9755479187518972
Price-Maximalist,500a,500,9,1.5670353075648282,15.7,-4.25,8.036125258462688,-0.5004447029071328,2447.4623200035708,2.750748769441707,2.9059051857886704
Price-Maximalist,500b,500,9,1.566567307895512,15.716666666666667,-4.0,8.04712466108267,-0.5121343833048916,2485.0477300909624,2.6291508922023916,3.0518828453154456
Price-Maximalist,500c,500,9,1.567315181455801,15.616666666666667,-4.5,8.053903505240125,-0.5156382274623474,2465.608156922173,2.6105070251786593,2.8441602073079606
Social-Maximalist,500a,500,9,1.5456469068127794,17.041666666666668,-1.5,8.629425365035583,-0.973662865035583,1129.9632043237539,1.451039248409035,1.511054048641618
Social-Maximalist,500b,500,9,1.539393218857992,17.016666666666666,-1.5,8.637418319355488,-0.9809849860221543,1134.4945567790992,1.4130031287995386,1.7007461324845727
Social-Maximalist,500c,500,9,1.5425807355924914,17.108333333333334,-1.0,8.629442419942484,-0.9758924199424858,1125.722683024469,1.4591717724478621,1.6815616219079885
Habitual,500a,500,10,1.5447275168307462,17.108333333333334,-0.75,8.756282957034438,-1.0467871237011044,746.9088713563796,1.0086640258682922,1.2065717513547205
Habitual,500b,500,10,1.5442571071497533,17.058333333333334,-0.75,8.762852914198099,-1.0512056919758752,745.636858732851,1.0505068424373962,1.451757679274063
Habitual,500c,500,10,1.5450364464107642,17.058333333333334,-1.0,8.75299699683426,-1.0460692190564813,742.2137303422194,1.0425971800048124,1.32610424785041
Progressive,500a,500,10,1.5121208757664462,16.6,-1.25,8.430150269758597,-0.7782752697585972,1449.9489975514784,1.8198523464129719,2.0534448393311235
Progressive,500b,500,10,1.5055948621217206,16.416666666666668,-1.25,8.433085648328053,-0.7775495372169413,1449.949026224393,1.8022874675200162,1.994454098547274
Progressive,500c,500,10,1.511835529956863,16.475,-1.75,8.42645702592502,-0.77203063703613,1452.3076943907688,1.8124481258946203,2.0186164660306436
Tipping,500a,500,10,1.549405904241997,17.3,0.5,8.762637161296704,-1.0541441057411476,806.8126521001743,1.0690702917303103,1.2566942794699458
Tipping,500b,500,10,1.5565250094143517,17.3,-0.25,8.773174359180215,-1.0638979702913265,812.4021482063591,1.0752353407052597,1.2086537615857378
Tipping,500c,500,10,1.5578584198023984,17.258333333333333,0.0,8.768147174525188,-1.0622346745251883,809.9657924600018,1.0659257717470436,1.2459827190670612
Balanced,500a,500,10,1.5280315893064047,16.866666666666667,-1.5,8.48802407192317,-0.8279962941453934,1409.3944222452928,1.7241259616931164,2.1964878600045425
Balanced,500b,500,10,1.5257629098729466,16.775,-2.25,8.500712044338687,-0.8372148221164667,1404.7744636165182,1.7177115532115421,2.1260397238577355
Balanced,500c,500,10,1.5203655679912698,16.708333333333332,-0.75,8.488129797975253,-0.8286534090863635,1412.702904154419,1.7256104869630675,2.1258477467801464
Price-Maximalist,500a,500,10,1.5929120888339916,15.575,-3.0,8.045947350971002,-0.48336401763766773,2509.905437589164,2.6549853693110617,3.011286945802402
Price-Maximalist,500b,500,10,1.5892220165194644,15.525,-4.25,8.055554590137211,-0.4921573679149894,2475.1569924137857,2.8132020476425272,3.449982889444758
Price-Maximalist,500c,500,10,1.5922327529249143,15.616666666666667,-3.25,8.058209503088172,-0.5011136697548391,2503.907306262842,2.692311888862637,3.311171831971051
Social-Maximalist,500a,500,10,1.5468966600646394,16.991666666666667,-1.25,8.652104774113008,-0.9628978296685613,1160.6818137024397,1.5174242517928114,2.205448901848726
Social-Maximalist,500b,500,10,1.538797774545146,17.016666666666666,-1.0,8.638769426621433,-0.9532944266214328,1160.9271974980181,1.5187945966437641,1.8643728864857025
Social-Maximalist,500c,500,10,1.5439606135225603,16.958333333333332,-1.25,8.646519190513404,-0.9559969682911824,1169.4407945195078,1.5265778728073078,1.8006282842429124
Habitual,750a,750,1,1.5446983873613758,17.158333333333335,-0.75,8.747298154399989,-1.0478106543999883,1167.65817469089,1.0714238274126253,1.1012661031351068
Habitual,750b,750,1,1.5439891986276537,17.2,-0.75,8.739749468562483,-1.0416341907847066,1170.3068981673593,1.070694056202514,1.0629210051745295
Habitual,750c,750,1,1.5447962572493552,17.175,-1.25,8.747292300602938,-1.04686591171405,1168.5940635832517,1.0723737256565102,1.1827655638337282
Progressive,750a,750,1,1.5116443195573235,16.608333333333334,-0.75,8.422293256111,-0.7781390894443356,2208.280573661293,1.8122022135608673,1.9737285763380337
Progressive,750b,750,1,1.5090551451816097,16.65,-1.0,8.42513302370792,-0.7796524681523649,2210.3957966088865,1.8245765896253994,2.0315033545930548
Progressive,750c,750,1,1.5114051969089612,16.658333333333335,-0.75,8.43106591423834,-0.7866853586827856,2242.3505722592718,1.7522270645961993,1.9178157673741212
Tipping,750a,750,1,1.546034448939323,17.233333333333334,0.0,8.74174061462958,-1.0444058924073556,1287.276871396009,1.085092647646233,1.128657634829472
Tipping,750b,750,1,1.5392632730419504,17.1,-1.25,8.729957077678238,-1.0363029110115691,1293.1803914489826,1.0924450966905275,1.121942996939159
Tipping,750c,750,1,1.5414204726819967,17.125,-0.75,8.736663686442146,-1.0401192419977023,1294.1415464726995,1.0930293627146888,1.0846290015187419
Balanced,750a,750,1,1.5177337055171622,16.866666666666667,-1.25,8.462748322091384,-0.8100788776469402,2094.156699210471,1.707873444850285,1.8336280848550321
Balanced,750b,750,1,1.524970070055905,16.791666666666668,-3.25,8.465081336239175,-0.812161891794731,2098.079552459733,1.7149755087631784,1.8264979452500085
Balanced,750c,750,1,1.5195504966669056,16.8,-0.75,8.464559915433018,-0.814866859877463,2062.499884450132,1.7815864212894303,1.8633667038515775
Price-Maximalist,750a,750,1,1.5626545067531301,15.591666666666667,-4.0,8.038808874047113,-0.4872422073804481,3742.960599565528,2.6318716198402834,3.19351694870909
Price-Maximalist,750b,750,1,1.5648809838697972,15.591666666666667,-4.0,8.045711526236339,-0.49310874845855945,3746.995747222658,2.633218410813119,2.9153075128087704
Price-Maximalist,750c,750,1,1.5606889176066823,15.566666666666666,-3.75,8.048848451421259,-0.4985859514212591,3723.7886922180974,2.6274831685289395,3.029897278467266
Social-Maximalist,750a,750,1,1.5377801954010304,17.016666666666666,-1.25,8.637322953344697,-0.9577993422335841,1762.0327735179042,1.4497836385028064,1.5989886726685478
Social-Maximalist,750b,750,1,1.5383878780464,16.966666666666665,-1.75,8.629513158436854,-0.951458991770187,1740.7979141268597,1.4850669385900177,1.602038967968451
Social-Maximalist,750c,750,1,1.53687121098177,17.033333333333335,-1.25,8.640448587014577,-0.9590638647923541,1745.5271283500838,1.4892313452707107,1.7219587620506274
Habitual,750a,750,2,1.546796150364464,17.216666666666665,-0.5,8.729971740198305,-1.0672689624205272,1073.940626655161,1.0142610531038563,1.3506545414787126
Habitual,750b,750,2,1.5435087101969343,17.216666666666665,-0.75,8.7296718931944,-1.0664482820832883,1070.3134707904042,1.0102159560574844,1.3058743273648266
Habitual,750c,750,2,1.5433288150919497,17.183333333333334,-0.5,8.727163285015507,-1.0636646739043973,1066.3352268613514,1.0101155699202398,1.4514943574812915
Progressive,750a,750,2,1.5141448646071975,16.691666666666666,-1.0,8.412469690757563,-0.8013724685353395,2164.3116674015873,1.79863777227886,2.181366546291506
Progressive,750b,750,2,1.5149818022023782,16.641666666666666,-1.0,8.40643916036973,-0.7947613825919521,2166.579815809719,1.792338139987387,2.1046385106549237
Progressive,750c,750,2,1.520526576543084,16.658333333333335,-1.25,8.407102924373676,-0.7945418132625652,2169.6542437461712,1.796723231381594,2.253583802878786
Tipping,750a,750,2,1.5455014780746852,17.283333333333335,-1.0,8.727454268654968,-1.0657237130994117,1243.6510536393396,1.0422340486188542,1.2622689843172172
Tipping,750b,750,2,1.5391704984375443,17.166666666666668,-1.0,8.724997445724737,-1.0656432790580703,1247.2248266667546,1.040889717130018,1.2229692751564505
Tipping,750c,750,2,1.5420731153953846,17.325,-1.0,8.719306500939732,-1.0602898342730662,1245.6904815973696,1.0513963094471892,1.369141534974064
Balanced,750a,750,2,1.5317523121514476,16.725,-1.0,8.456966019997882,-0.8415590755534382,2122.0809223658384,1.734678733933278,2.1299337580368505
Balanced,750b,750,2,1.523688581456787,16.833333333333332,-1.25,8.449416828068857,-0.8329779391799701,2157.1649231045935,1.6748521049418856,1.889814296227183
Balanced,750c,750,2,1.5246038553608054,16.691666666666666,-1.0,8.461169696835857,-0.841504596835857,2112.365469305715,1.728372041997772,2.125931427157508
Price-Maximalist,750a,750,2,1.5886825778250906,15.758333333333333,-3.5,8.057710650769632,-0.5373523174362986,3764.5111516122083,2.6753265280447485,3.1191862306381446
Price-Maximalist,750b,750,2,1.5849436479260883,15.75,-3.5,8.060924064215108,-0.5438823975484417,3771.982003260194,2.7215434467695347,3.400838828218187
Price-Maximalist,750c,750,2,1.5903323728188856,15.775,-3.25,8.06556945147878,-0.5467652848121117,3755.7697545758665,2.6652041143367526,3.199172027639165
Social-Maximalist,750a,750,2,1.5537698126301691,16.908333333333335,-1.0,8.627800094422266,-0.9793070388667126,1746.302340529298,1.4811299353822753,1.8081404447718303
Social-Maximalist,750b,750,2,1.5484465986920957,17.0,-1.0,8.623650679827541,-0.9754006798275402,1782.587405844211,1.4653413816874636,1.710835491604119
Social-Maximalist,750c,750,2,1.5565232959733946,17.025,-1.0,8.630959270839849,-0.9786023263954061,1755.4011837483902,1.4928427061253715,1.7535661032756693
Habitual,750a,750,3,1.526374784573168,17.191666666666666,-1.25,8.702350690019193,-1.031404856685861,1131.461772698078,1.0169049949308002,1.1470564529773395
Habitual,750b,750,3,1.5243599145490554,17.358333333333334,-1.0,8.704960976391096,-1.0332415319466515,1132.111325895091,1.0221499913191534,1.2516207415514307
Habitual,750c,750,3,1.5262261314621097,17.25,-1.5,8.712563262077191,-1.0396340954105248,1136.9246842770174,1.0244570390325787,1.2301537847582233
Progressive,750a,750,3,1.493783627436065,16.725,-2.5,8.39680418518981,-0.771448629634255,2163.7440042444146,1.7724412975527788,2.1977315622202807
Progressive,750b,750,3,1.4919814510410498,16.683333333333334,-1.75,8.401190097556857,-0.776203986445745,2176.2937872137027,1.7935096653112068,1.9763652788059414
Progressive,750c,750,3,1.4947339026135584,16.641666666666666,-1.75,8.401342926233392,-0.7748693151222826,2170.2753462049595,1.7891976401865002,2.0922281096076
Tipping,750a,750,3,1.5367694548214925,17.191666666666666,-1.0,8.70367459086304,-1.0324134797519278,1255.53770915643,1.0447547553181178,1.233847434125498
Tipping,750b,750,3,1.538656983033796,17.291666666666668,-1.25,8.710131852074154,-1.0357596298519334,1253.0857408482173,1.044914870280294,1.2578010659583587
Tipping,750c,750,3,1.5391902493823473,17.225,-1.25,8.706513940589483,-1.0317014405894822,1258.187323949734,1.0498879413355098,1.12307091942452
Balanced,750a,750,3,1.5027163956788812,16.658333333333335,-1.25,8.448300361240017,-0.8161059167955729,2111.8669727898796,1.7972479878197012,2.096264242113501
Balanced,750b,750,3,1.5088433947479403,16.741666666666667,-1.75,8.450390869086005,-0.8206117024193382,2160.3644459773795,1.7594045994438605,2.002369261068775
Balanced,750c,750,3,1.4987170223911943,16.725,-2.25,8.446563636709831,-0.81379141448761,2138.922363331504,1.7379388509137002,2.1066794891213148
Price-Maximalist,750a,750,3,1.5624433851072757,15.7,-3.75,8.02909562696249,-0.4964595158513779,3729.545057886168,2.6362972372785114,3.0323211614295373
Price-Maximalist,750b,750,3,1.564726344500174,15.658333333333333,-3.75,8.028527151490895,-0.4981688181575626,3741.5283596397844,2.649250875857484,3.1044879719108796
Price-Maximalist,750c,750,3,1.5636585858090344,15.766666666666667,-3.0,8.02842035062937,-0.49772035062937053,3740.0060867082934,2.6513109694940513,3.1480938861725196
Social-Maximalist,750a,750,3,1.5336083221209182,17.066666666666666,-1.5,8.60965380508261,-0.9542690828603875,1723.3512607956147,1.4949638873810134,1.7993012020434618
Social-Maximalist,750b,750,3,1.5295070636003023,17.091666666666665,-1.0,8.608674643304795,-0.9526579766381281,1727.9714571199834,1.5005936343115436,1.8190190054087605
Social-Maximalist,750c,750,3,1.5293938937671563,16.983333333333334,-1.5,8.60669044111302,-0.9517543300019093,1727.0037575537608,1.511397524629426,1.714515541430595
Habitual,750a,750,4,1.534283507440487,17.175,-1.25,8.695189374244762,-1.0300157631336502,1155.0847180613625,1.0685398973207445,1.1101207750380295
Habitual,750b,750,4,1.527267770712226,17.15,-1.5,8.686431610000424,-1.0240052211115356,1157.895860868556,1.072178071757088,1.1092130364770303
Habitual,750c,750,4,1.5292198196162372,17.166666666666668,-1.5,8.695871829313127,-1.0314398848686819,1163.7170204863976,1.0815253205580406,1.061794476215415
Progressive,750a,750,4,1.5157696419933913,16.5,-1.0,8.404870603010533,-0.7880025474549769,2189.839943409885,1.7810390616638754,1.9145587319465387
Progressive,750b,750,4,1.5158160321732062,16.433333333333334,-1.25,8.398568498635102,-0.7842990541906567,2186.9302105091742,1.781557809487979,1.967217090805
Progressive,750c,750,4,1.5081182036093648,16.491666666666667,-1.0,8.402830102906186,-0.7897370473506324,2237.5554202243206,1.7400616371510471,1.8268920803432116
Tipping,750a,750,4,1.534512568003497,17.158333333333335,-1.25,8.699644088993171,-1.0373524223265043,1266.543724651349,1.1045554391716161,1.104181720565549
Tipping,750b,750,4,1.5343274323912568,17.216666666666665,-1.5,8.69381098300325,-1.0330776496699159,1271.6874296125995,1.1128602810066952,1.1488643502392963
Tipping,750c,750,4,1.533447028930577,17.225,-1.5,8.691831892836523,-1.031079115058747,1274.9477851470726,1.1183984866486634,1.104991758656003
Balanced,750a,750,4,1.514974934487769,16.525,-1.5,8.441035960757217,-0.8187304052016607,2137.2906872297995,1.7530462553971318,1.9594699543853928
Balanced,750b,750,4,1.5191135590300902,16.541666666666668,-1.5,8.438913608630449,-0.8191677752971155,2131.788085429139,1.7513066530094414,1.8538442894794689
Balanced,750c,750,4,1.5147999354937225,16.483333333333334,-1.5,8.440874429717443,-0.8168535963841089,2141.572451014883,1.7715219009674243,2.0347686838871955
Price-Maximalist,750a,750,4,1.5627513929943935,15.558333333333334,-4.0,8.030489029049312,-0.50185430682709,3752.3592591613224,2.6673695104462967,2.988760925490495
Price-Maximalist,750b,750,4,1.5618560649162112,15.666666666666666,-3.25,8.0315334885286,-0.5004223774174882,3675.253929107325,2.7848253136202983,3.2294393465976716
Price-Maximalist,750c,750,4,1.570720906563624,15.725,-2.75,8.036664587989344,-0.5069548657671233,3698.619336649802,2.8119105156429067,3.155186634996722
Social-Maximalist,750a,750,4,1.5310735021592186,16.991666666666667,-0.75,8.625375719946357,-0.9675479421685796,1701.9179525224633,1.444706918703554,1.5840632900199392
Social-Maximalist,750b,750,4,1.5366122094871002,17.058333333333334,-0.75,8.616571628282356,-0.9605563505045798,1688.7230143276802,1.4337404529054216,1.5843454170308935
Social-Maximalist,750c,750,4,1.527148358582503,17.058333333333334,-0.75,8.614261886461636,-0.9609493864616367,1694.9200954911178,1.445882758210271,1.5808277288335544
Habitual,750a,750,5,1.531255795575469,17.075,-0.5,8.720838310193813,-1.02386747686048,1160.0568372334674,1.0804244197235215,1.184406659121758
Habitual,750b,750,5,1.531998012609492,17.158333333333335,-0.75,8.722703989974939,-1.0262359344193834,1159.72295686448,1.0737801645579292,1.1125907511456867
Habitual,750c,750,5,1.528580354526818,17.125,-1.0,8.719523920685965,-1.021998920685966,1166.8445130907883,1.080136504915333,1.1631389382994506
Progressive,750a,750,5,1.5068499799501665,16.6,-2.5,8.413487519511014,-0.7659277972887893,2170.2694388076297,1.7925993262843392,2.0787680260510077
Progressive,750b,750,5,1.505540953965023,16.783333333333335,-1.25,8.418288474196373,-0.769594029751929,2180.8879068815413,1.8083183835793082,1.9670485854284316
Progressive,750c,750,5,1.5008816054570728,16.7,-1.75,8.414768297272511,-0.7698127417169549,2203.436833025242,1.7203760650703734,1.9893742481930126
Tipping,750a,750,5,1.5310927149572706,17.216666666666665,-1.0,8.72207246286886,-1.0265669073133055,1248.6465455536668,1.0904932308130018,1.0926048740651804
Tipping,750b,750,5,1.5362888458560882,17.133333333333333,-0.75,8.71618741380933,-1.0221346360315533,1246.4591931421444,1.0930585713513492,1.1032943396892672
Tipping,750c,750,5,1.5337616757884212,17.116666666666667,-1.0,8.718746648084737,-1.0208660925291824,1247.8611755333066,1.0902840689074311,1.0775448286517886
Balanced,750a,750,5,1.5123239830870019,16.725,-1.5,8.473141236046606,-0.8218898471577165,2162.590840040334,1.7032321891759288,1.7838799558381881
Balanced,750b,750,5,1.5091327768727616,16.725,-1.0,8.475420871828076,-0.8233972607169657,2126.578897214153,1.7751860033515077,1.899735335043264
Balanced,750c,750,5,1.51073169810882,16.883333333333333,-1.5,8.472996406022677,-0.8226450171337868,2132.5331367087792,1.7701469965336036,1.9142974997520452
Price-Maximalist,750a,750,5,1.5568405543655648,15.65,-3.75,8.0512155048545,-0.49305717152116674,3679.881400630084,2.788547266870902,3.0020058021227642
Price-Maximalist,750b,750,5,1.5537094299661798,15.633333333333333,-3.75,8.049176743099977,-0.49487674309997637,3679.9002103724592,2.802186925609594,3.0987308804586102
Price-Maximalist,750c,750,5,1.5540949194465496,15.6,-3.75,8.045672219611019,-0.4893847196110196,3684.4141496352663,2.7907387104154173,2.9896142423270256
Social-Maximalist,750a,750,5,1.5228903955243225,17.033333333333335,-1.0,8.628609169809723,-0.953171669809723,1695.132877458706,1.4527610086495473,1.7122474891863781
Social-Maximalist,750b,750,5,1.5209369648139779,17.05,-1.0,8.61996015265203,-0.9393851526520292,1721.0039767015298,1.4555720032948514,1.5921103241397616
Social-Maximalist,750c,750,5,1.5270637189136396,16.958333333333332,-1.25,8.627742787332876,-0.9428511206662095,1693.1867497056442,1.4855057015814295,1.6479590733231686
Habitual,750a,750,6,1.541669159246903,17.233333333333334,-1.0,8.749953739300926,-1.0566801281898153,1086.3875475310979,1.0201679249988413,1.0642444028453801
Habitual,750b,750,6,1.5408558377853472,17.175,-1.0,8.752749238236827,-1.0603835715701613,1090.6090484615268,1.0213426199022781,1.1208937424842904
Habitual,750c,750,6,1.5373514417171528,17.233333333333334,-1.0,8.743992530985707,-1.0525991569116326,1093.6753957455376,1.0235300987453138,1.1579825734440528
Progressive,750a,750,6,1.5101238242972408,16.533333333333335,-1.5,8.434775597883228,-0.789392264549895,2158.974289975231,1.7984971596705768,2.012101237358079
Progressive,750b,750,6,1.5040940529012314,16.466666666666665,-3.5,8.42950426656079,-0.7878723221163472,2168.2829895430027,1.8082832515089382,2.0342988869149696
Progressive,750c,750,6,1.5060763647188942,16.483333333333334,-2.5,8.437996780406829,-0.7928995581846074,2165.924235227476,1.815086563413934,2.0534094062090125
Tipping,750a,750,6,1.54185334110196,17.133333333333333,-1.0,8.743283172526008,-1.048594283637119,1240.14516406372,1.07688843895807,1.1309019581007969
Tipping,750b,750,6,1.5396737833290361,17.125,-1.25,8.745847017068899,-1.0515470170688985,1241.4807067053928,1.0732390316351248,1.1403417701137264
Tipping,750c,750,6,1.5402638218608105,17.083333333333332,-1.25,8.745175686566927,-1.0516354087891497,1259.2114591908116,1.0473271837470357,1.160503852475772
Balanced,750a,750,6,1.5186734988503217,16.791666666666668,-1.25,8.485223408280163,-0.8337359082801646,2100.9931069232143,1.7263294851557984,1.9049910015578813
Balanced,750b,750,6,1.516483266056703,16.916666666666668,-1.0,8.486949644257264,-0.8354357553683754,2123.406263550895,1.7581206783177445,2.134919417036392
Balanced,750c,750,6,1.5245336578380075,16.7,-2.5,8.485639523507727,-0.8301950790632824,2082.428806351717,1.7902702595458841,2.024497781681732
Price-Maximalist,750a,750,6,1.5726992855272626,15.566666666666666,-3.25,8.064887302280166,-0.5045845245023887,3688.101692029166,2.7697391201034898,3.0777320152955028
Price-Maximalist,750b,750,6,1.566517511086473,15.5,-3.5,8.063567300757098,-0.5042409118682089,3788.834023025562,2.6732020623021953,3.0656645373126805
Price-Maximalist,750c,750,6,1.5675854473249775,15.583333333333334,-3.75,8.071771670865292,-0.5092911153097359,3680.8661228495203,2.7506008906441313,3.121656833235294
Social-Maximalist,750a,750,6,1.546457508072213,17.041666666666668,-1.0,8.651069999908644,-0.9693352776864211,1712.2411021306827,1.5265660221040762,1.6872617841316193
Social-Maximalist,750b,750,6,1.5370351847682786,17.0,-1.0,8.655362001278993,-0.9735272790567685,1705.7505179158507,1.5294513300769093,1.78568673109814
Social-Maximalist,750c,750,6,1.537276211827711,16.941666666666666,-1.25,8.655566934912832,-0.9765738793572779,1724.729434914588,1.4850242216695568,1.7742643635319681
Habitual,750a,750,7,1.5449285896020002,17.183333333333334,-0.75,8.722710441204082,-1.046329885648527,1143.804188215156,1.0291550352584915,1.1758807493637304
Habitual,750b,750,7,1.544736749447165,17.125,-0.75,8.714855555571452,-1.039284722238117,1141.5309908050156,1.029819781809118,1.1807523251550016
Habitual,750c,750,7,1.5486101706567554,17.141666666666666,-0.75,8.718978155848685,-1.043980933626464,1143.84839176066,1.034746449126165,1.1579727989609243
Progressive,750a,750,7,1.5034724617867377,16.683333333333334,-2.5,8.403102238500438,-0.7724050162782166,2184.6208247915024,1.7916578815976894,1.9158792684549883
Progressive,750b,750,7,1.5065840275657094,16.583333333333332,-0.75,8.400813907235039,-0.7723055739017054,2183.0699922600984,1.790027568367288,1.9563800629545949
Progressive,750c,750,7,1.510536885181427,16.683333333333334,-2.5,8.404792149461018,-0.7770352050165721,2195.1417424201904,1.8261906704034343,2.165080455810303
Tipping,750a,750,7,1.5392626582473343,16.975,-0.75,8.704772864944315,-1.0307450871665387,1280.838648145621,1.0847220703466514,1.1260646367460108
Tipping,750b,750,7,1.5400288316196151,16.95,-0.75,8.70697173597625,-1.0341981248651382,1279.4122100767822,1.086047544015001,1.201464072583801
Tipping,750c,750,7,1.5358707094476403,16.991666666666667,-0.75,8.70588362315302,-1.0322405675974635,1281.5426575797026,1.0950215438339777,1.258136796844108
Balanced,750a,750,7,1.5124461460443244,16.758333333333333,-1.75,8.462546014869808,-0.8253071259809194,2162.678375050499,1.6679103712981485,1.801908398294132
Balanced,750b,750,7,1.5137146436445243,16.708333333333332,-0.75,8.459045515657827,-0.8197094045467151,2118.042563314665,1.7006615322134258,1.7660850786575453
Balanced,750c,750,7,1.5155499140237387,16.683333333333334,-0.75,8.46208499162055,-0.8208419360649967,2115.7903142401447,1.7172893856711708,1.941113442958626
Price-Maximalist,750a,750,7,1.5788030616556878,15.483333333333333,-3.0,8.043806187974258,-0.5018242435298127,3688.9412559672446,2.7813089822011117,3.1679942960582737
Price-Maximalist,750b,750,7,1.5735822859436968,15.466666666666667,-3.0,8.035842168912525,-0.49997272446808044,3667.7261035670017,2.7894492001612754,3.111277324630069
Price-Maximalist,750c,750,7,1.5778943165970039,15.55,-3.0,8.034522203262153,-0.4963444254843754,3700.572502858949,2.6275104690709763,2.824147932969331
Social-Maximalist,750a,750,7,1.5463974251185495,17.008333333333333,-0.75,8.643972211319857,-0.9783805446531911,1720.8159321622486,1.5177734950743615,1.6268721027988446
Social-Maximalist,750b,750,7,1.5424646001511115,16.983333333333334,-0.75,8.633497064526294,-0.9732109534151846,1742.5645172612833,1.4769037457523615,1.5359306900628886
Social-Maximalist,750c,750,7,1.5427618743160976,16.916666666666668,-0.75,8.635174559308304,-0.974685670419414,1742.32446454578,1.4748551690800455,1.6507056833220957
Habitual,750a,750,8,1.557670311968603,17.258333333333333,-1.25,8.719414287778404,-1.059324010000626,1189.9928701606154,1.0592113606459375,1.220365482199611
Habitual,750b,750,8,1.5594549552680952,17.266666666666666,-0.5,8.724221471307992,-1.063196471307991,1185.5112945163019,1.0527109378620705,1.2547519560037248
Habitual,750c,750,8,1.5551043675464842,17.275,-1.5,8.722853148381649,-1.0606406483816495,1193.3155505441214,1.0599964429985071,1.1323309275750488
Progressive,750a,750,8,1.5106347130908098,16.625,-1.0,8.39394131159094,-0.7919315893687179,2285.9063901708946,1.8077138671942432,2.1435363348635024
Progressive,750b,750,8,1.5135482756357064,16.608333333333334,-1.0,8.39991291032118,-0.7970823547656244,2283.8659536656687,1.8220266826156428,2.141655231422242
Progressive,750c,750,8,1.5147703538444095,16.525,-1.0,8.391407685196652,-0.79067296297443,2228.6939295195675,1.8740059309118187,2.059896553118187
Tipping,750a,750,8,1.5612436661380429,17.191666666666666,-1.5,8.72571752355791,-1.066855023557909,1276.7681077030388,1.0986107571216865,1.2184620161230595
Tipping,750b,750,8,1.5617468854283976,17.275,-1.0,8.730958122448122,-1.070063678003676,1283.0283670772149,1.0989539478833095,1.3233839150764446
Tipping,750c,750,8,1.5624200703132136,17.325,-1.5,8.732074252231882,-1.0730492522318813,1286.690634845498,1.1039038406333832,1.1834653777849902
Balanced,750a,750,8,1.5189839238437302,16.733333333333334,-2.0,8.45726041855702,-0.8392312518903527,2128.2162448261583,1.754312868272171,2.141525980276632
Balanced,750b,750,8,1.5285244419069117,16.816666666666666,-1.0,8.456369579766324,-0.8403056908774362,2142.726395695699,1.7619529118898165,2.040118225827607
Balanced,750c,750,8,1.529701776248648,16.775,-1.0,8.463063431130447,-0.8419912089082261,2163.3419747500243,1.7963404458099772,1.9938759266739599
Price-Maximalist,750a,750,8,1.5880013604866967,15.6,-3.25,8.022438161151793,-0.5052242722629043,3752.5888494998317,2.67115784876396,3.0166995061722615
Price-Maximalist,750b,750,8,1.5911373714713937,15.591666666666667,-3.5,8.021352481296706,-0.5018969257411514,3750.7450784505286,2.6603672014058386,3.0220972850944303
Price-Maximalist,750c,750,8,1.5917760003328556,15.525,-3.25,8.025436954487674,-0.5117147322654523,3758.2171721615273,2.698145069266902,3.128030680223511
Social-Maximalist,750a,750,8,1.555626961343788,17.083333333333332,-1.0,8.634320218401907,-0.9855327184019073,1705.7384357001836,1.5176352660953458,1.5490764409673439
Social-Maximalist,750b,750,8,1.5515938221623116,17.058333333333334,-1.25,8.623589036303583,-0.974858480748029,1681.3626197141025,1.552641825579271,1.544105671742821
Social-Maximalist,750c,750,8,1.55119176969862,17.15,-1.5,8.630953248033213,-0.9826615813665451,1702.6880150110014,1.515134481939235,1.6520334123438132
Habitual,750a,750,9,1.5366162506674201,17.275,-1.25,8.700677674578795,-1.0344873968010162,1122.1679673050307,1.0470799327107843,0.9947375368197087
