pop_label,network_code,N,seed,dominant_group,flex_mean,cost_norm_mean,adjustment_mean,price_contrib_mean,social_contrib_mean,price_contrib_pct,social_contrib_pct,savings_per_flex_mean
Progressive,500a,500,5,Price-responsive,5.752870841501445,7.901144102248712,3.1963874231832743,5.226923479285673,0.525947362215771,90.85765391391087,9.142346086089146,-0.014068074620814892
Progressive,500a,500,5,Social-influenced,2.592656714689022,8.626488616638447,1.6169885069791254,0.8962463364941136,1.6964103781949087,34.56864657076725,65.43135342923274,-75.87609598469838
Tipping,500a,500,5,Habit-driven,1.2504635376392654,8.796975004858549,0.9435514433367628,0.971108867844473,0.27935466979479256,77.65991079418575,22.340089205814248,-182.73624051599225
Tipping,500a,500,5,Price-responsive,5.717744547603647,7.984592818012043,3.2307084466129097,4.64001387164414,1.0777306759595073,81.15112231778187,18.84887768221812,0.00975067699782876
Tipping,500a,500,5,Social-influenced,1.8668112712649017,8.817512869006126,1.0157681608344737,0.8951999649224268,0.9716113063424747,47.95342618195482,52.04657381804518,10.961949522588645
Balanced,500a,500,5,Habit-driven,1.3961264752683773,8.701121236870579,1.0921285744557754,0.9955397502392016,0.4005867250291761,71.30727537043725,28.69272462956275,-4.396149291811487
Balanced,500a,500,5,Price-responsive,5.7966089301425,7.894044203010709,3.2252255984529614,5.237374785775437,0.5592341443670624,90.35239135317492,9.647608646825079,-0.013101795388214594
Balanced,500a,500,5,Social-influenced,2.382240115069799,8.65455989519979,1.5176302545604383,0.9046323385626295,1.4776077765071696,37.97402003433747,62.025979965662536,-34.24177599145254
Habitual,500a,500,6,Habit-driven,1.2028757088580646,8.762653604607515,0.9149493596630165,0.9178950955884851,0.28498061326957946,76.30839070313239,23.691609296867615,-14.519630541069704
Habitual,500a,500,6,Price-responsive,5.229491970615677,7.883444177507163,3.405653128221544,4.519636711128563,0.7098552594871143,86.42592313984294,13.574076860157062,0.032987297438270356
Habitual,500a,500,6,Social-influenced,2.5610151095673337,8.766630561301515,1.1145185811772085,1.4346394481621874,1.1263756614051461,56.0183906296656,43.981609370334404,-0.9117705229727139
Progressive,500a,500,6,Habit-driven,1.3880210860936102,8.641202337102914,1.0878791337360958,0.9409825777447732,0.44703850834883707,67.79310395010181,32.206896049898205,-14.122884715851578
